584	189	0
584	839	0
584	1099	0
584	1103	0
584	648	0
584	1857	0
584	1858	0
584	1860	0
584	1863	0
584	1563	0
584	2135	0
584	3142	0
584	2106	0
584	2138	0
584	1335	0
584	2565	0
584	846	0
584	2365	0
584	3705	0
584	1873	0
584	3708	0
584	1343	0
584	1344	0
584	3712	0
584	3714	0
584	1574	0
584	3719	0
584	3721	0
584	1874	0
584	1582	0
584	1583	0
584	1584	0
584	1586	0
584	1587	0
584	1883	0
584	246	0
584	803	0
584	295	0
584	252	0
584	3730	0
584	409	0
584	410	0
584	2321	0
584	419	0
584	421	0
584	422	0
584	427	0
584	2325	0
584	2327	0
584	2328	0
584	2331	0
584	1349	0
584	681	0
584	864	0
584	865	0
584	869	0
584	870	0
584	3456	0
584	3457	0
584	216	0
584	873	0
584	1365	0
584	1119	0
584	876	0
584	1121	0
584	879	0
584	3004	0
584	3005	0
584	3008	0
584	3009	0
584	3011	0
584	3012	0
584	888	0
584	1791	0
584	2115	0
584	1603	0
584	909	0
584	1607	0
584	3463	0
584	2750	0
584	3038	0
584	3039	0
584	2128	0
584	2129	0
584	231	0
584	2358	0
584	2360	0
584	2361	0
584	2139	0
584	2363	0
584	2142	0
584	1916	0
584	1919	0
584	1923	0
584	233	0
584	234	0
584	239	0
584	240	0
584	241	0
584	3751	0
584	2893	0
584	1374	0
584	1375	0
584	913	0
584	1379	0
584	3042	0
585	1846	1
585	277	1
585	1851	1
585	1852	1
585	833	1
585	1318	1
585	1319	1
585	280	1
585	282	1
585	915	1
585	3236	1
585	2870	1
585	3239	1
585	3240	1
585	3241	1
585	1858	1
585	917	1
585	3243	1
585	1952	1
585	923	1
585	3684	1
585	2776	1
585	597	1
585	3353	1
585	1158	1
585	2781	1
585	3691	1
585	3692	1
585	1162	1
585	832	1
585	2147	1
585	2148	1
585	838	1
585	1857	1
585	1288	1
585	1631	1
585	441	1
585	2862	1
585	10	1
585	1434	1
585	1435	1
585	2243	1
585	2244	1
585	2246	1
585	2248	1
585	1701	1
585	1702	1
585	1703	1
585	2774	1
585	649	1
585	650	1
585	3257	1
585	1444	1
585	1710	1
585	1860	1
585	555	1
585	3070	1
585	927	1
585	1946	1
585	2639	1
585	3313	1
585	3189	1
585	1330	1
585	3395	1
585	3209	1
585	1566	1
585	3473	1
585	290	1
585	2814	1
585	2815	1
585	1993	1
585	1268	1
585	1811	1
585	3242	1
585	2002	1
585	3632	1
585	3633	1
585	3635	1
585	1739	1
585	2989	1
585	3639	1
585	2426	1
585	305	1
585	2503	1
585	2067	1
585	2744	1
585	2111	1
585	1022	1
585	553	1
585	554	1
585	3706	1
585	3260	1
585	2513	1
585	1041	1
585	2898	1
585	2899	1
585	2275	1
585	2301	1
585	3530	1
585	962	1
585	1581	1
585	1876	1
585	1583	1
585	1878	1
585	1879	1
585	1880	1
585	764	1
585	1882	1
585	1302	1
585	1523	1
585	663	1
585	1674	1
585	2523	1
585	201	1
585	1528	1
585	409	1
585	62	1
585	1455	1
585	1412	1
585	2928	1
585	1462	1
585	1463	1
585	1422	1
585	1069	1
585	1070	1
585	1071	1
585	181	1
585	1074	1
585	362	1
585	2856	1
585	2613	1
585	677	1
585	35	1
585	41	1
585	42	1
585	44	1
585	687	1
585	105	1
585	3450	1
585	2997	1
585	3652	1
585	3338	1
585	872	1
585	873	1
585	1119	1
585	876	1
585	1121	1
585	2959	1
585	3007	1
585	3008	1
585	2411	1
585	3011	1
585	3752	1
585	2629	1
585	2632	1
585	2179	1
585	2634	1
585	2636	1
585	2963	1
585	2020	1
585	1092	1
585	2025	1
585	3129	1
585	3392	1
585	3393	1
585	1037	1
585	2640	1
585	2641	1
585	2642	1
585	3396	1
585	1196	1
585	1277	1
585	2109	1
585	2201	1
585	1290	1
585	1292	1
585	2115	1
585	3111	1
585	2119	1
585	158	1
585	159	1
585	1669	1
585	3059	1
585	1206	1
585	1207	1
585	1210	1
585	1211	1
585	143	1
585	145	1
585	786	1
585	2845	1
585	3468	1
585	3470	1
585	3471	1
585	791	1
585	3138	1
585	3140	1
585	1248	1
585	795	1
585	796	1
585	495	1
585	799	1
585	802	1
585	2241	1
585	997	1
585	998	1
585	2352	1
585	2215	1
585	3533	1
585	373	1
585	1003	1
585	3536	1
585	264	1
585	265	1
585	1007	1
585	2138	1
585	2139	1
585	3143	1
585	3145	1
585	3146	1
585	3147	1
585	3744	1
585	432	1
585	434	1
585	435	1
585	568	1
585	437	1
585	1310	1
585	2768	1
585	1979	1
585	2772	1
585	3753	1
585	905	1
585	2852	1
585	3187	1
585	2964	1
585	2965	1
585	2966	1
585	891	1
585	1255	1
585	2235	1
585	3346	1
585	1467	1
585	902	1
585	1988	1
585	541	1
585	1849	1
585	2751	1
585	920	1
585	276	1
586	1846	0
586	3226	0
586	276	0
586	1317	0
586	519	0
586	278	0
586	1320	0
586	282	0
586	1324	0
586	1325	0
586	2310	0
586	1849	0
586	793	0
586	2874	0
586	3685	0
586	1	0
586	1929	0
586	1931	0
586	1383	0
586	2487	0
586	394	0
586	398	0
586	1869	0
586	2240	0
586	638	0
586	3476	0
586	2241	0
586	2242	0
586	14	0
586	2244	0
586	16	0
586	17	0
586	2248	0
586	1701	0
586	1702	0
586	2774	0
586	1705	0
586	1706	0
586	1707	0
586	1708	0
586	1709	0
586	1710	0
586	1035	0
586	529	0
586	65	0
586	1661	0
586	1954	0
586	3102	0
586	2387	0
586	3222	0
586	1798	0
586	3223	0
586	539	0
586	2434	0
586	2435	0
586	1998	0
586	533	0
586	3631	0
586	3632	0
586	502	0
586	1052	0
586	3636	0
586	3637	0
586	3638	0
586	3595	0
586	2040	0
586	2141	0
586	964	0
586	2706	0
586	1024	0
586	2263	0
586	2710	0
586	972	0
586	2900	0
586	2904	0
586	137	0
586	2906	0
586	138	0
586	1874	0
586	1875	0
586	245	0
586	1879	0
586	1881	0
586	1883	0
586	132	0
586	251	0
586	2819	0
586	1202	0
586	204	0
586	1453	0
586	1411	0
586	26	0
586	1459	0
586	2931	0
586	417	0
586	2482	0
586	1068	0
586	218	0
586	1073	0
586	1080	0
586	1081	0
586	37	0
586	160	0
586	39	0
586	40	0
586	41	0
586	42	0
586	44	0
586	2617	0
586	121	0
586	163	0
586	1598	0
586	1365	0
586	2235	0
586	3005	0
586	47	0
586	3007	0
586	3009	0
586	1972	0
586	3013	0
586	572	0
586	2018	0
586	368	0
586	2023	0
586	2024	0
586	3390	0
586	3391	0
586	3393	0
586	3394	0
586	3395	0
586	2885	0
586	3396	0
586	3397	0
586	324	0
586	326	0
586	2108	0
586	3295	0
586	3296	0
586	2611	0
586	2114	0
586	3635	0
586	2370	0
586	2120	0
586	1665	0
586	158	0
586	1204	0
586	1205	0
586	162	0
586	1670	0
586	1376	0
586	1207	0
586	1208	0
586	1671	0
586	912	0
586	2650	0
586	1832	0
586	1247	0
586	1250	0
586	699	0
586	1252	0
586	701	0
586	1419	0
586	1425	0
586	1683	0
586	1698	0
586	262	0
586	2981	0
586	1749	0
586	2234	0
586	2136	0
586	2137	0
586	2138	0
586	2363	0
586	3596	0
586	3597	0
586	3148	0
586	2246	0
586	804	0
586	2126	0
586	1418	0
586	3746	0
586	3156	0
586	2938	0
586	1754	0
586	906	0
586	1761	0
586	1377	0
586	909	0
586	1766	0
586	3030	0
586	3679	0
586	3412	0
586	380	0
586	1773	0
586	284	0
587	47	-1
587	2138	-1
587	2623	-1
587	135	-1
587	3397	-1
587	2248	-1
587	942	-1
587	217	-1
588	3183	-1
589	2833	-1
589	3194	-1
589	1212	-1
590	2136	-1
590	2901	-1
590	164	-1
590	2885	-1
590	1288	-1
590	2830	-1
590	3640	-1
591	3185	-1
591	160	-1
591	1756	-1
591	9	-1
591	1079	-1
591	1707	-1
591	36	-1
591	39	-1
591	2207	-1
593	2623	0
593	2900	0
594	2135	-1
594	2136	-1
594	823	-1
594	285	-1
594	1020	-1
594	1706	-1
594	898	-1
595	1934	-1
595	1399	-1
596	3394	-1
596	12	-1
596	513	-1
596	3126	-1
596	511	-1
596	1232	-1
597	2135	-1
597	1427	-1
598	3310	-1
599	276	0
600	1812	-1
600	817	-1
601	1928	-1
601	3640	-1
602	2757	1
602	902	1
602	386	1
603	2833	0
604	2241	-1
604	3227	-1
605	2140	-1
606	2139	-1
607	2016	0
608	1702	-1
609	279	0
610	1439	-1
611	3391	-1
612	2016	-1
613	3230	0
614	1883	-1
615	47	-1
615	322	-1
615	3640	-1
615	163	-1
616	2137	-1
616	3215	-1
616	3158	-1
617	1604	-1
617	2934	-1
618	3391	-1
618	3394	-1
619	898	-1
619	971	-1
620	263	-1
620	854	-1
621	1709	-1
621	2021	-1
621	3391	-1
622	1601	-1
622	898	-1
623	409	-1
623	2136	-1
623	1209	-1
623	1684	-1
624	3389	0
624	2620	0
624	1545	0
624	1323	0
624	48	0
624	1876	0
624	43	0
625	3397	-1
626	158	1
626	3502	1
626	3637	1
626	541	1
626	1912	1
626	2181	1
626	515	1
626	1353	1
626	1015	1
626	3708	1
626	2962	1
626	1384	1
626	995	1
627	164	-1
627	42	-1
628	2899	-1
629	2616	-1
629	3394	-1
629	1701	-1
629	2018	-1
629	1418	-1
629	42	-1
630	276	-1
630	1951	-1
630	664	-1
630	36	-1
630	2143	-1
630	2200	-1
630	1877	-1
630	2561	-1
630	898	-1
631	3228	1
631	376	1
631	1056	1
631	241	1
632	768	-1
632	2640	-1
632	165	-1
632	280	-1
632	2172	-1
632	2392	-1
632	1703	-1
632	1878	-1
632	1233	-1
633	3252	-1
634	2168	-1
634	2137	-1
634	3391	-1
634	3581	-1
634	1419	-1
634	2242	-1
635	623	-1
635	2144	-1
636	3391	1
636	1667	1
636	11	1
636	164	1
636	1320	1
636	2143	1
636	3150	1
636	1701	1
636	1702	1
636	898	1
636	2885	1
636	1877	1
636	41	1
636	3684	1
636	2920	1
636	322	1
636	2410	1
636	1936	1
636	3342	1
636	3093	1
636	397	1
636	525	1
636	2740	1
637	3212	-1
637	67	-1
637	620	-1
637	3397	-1
637	1844	-1
637	958	-1
637	3560	-1
637	1708	-1
637	617	-1
637	2934	-1
637	1189	-1
638	3390	-1
638	3393	-1
638	1207	-1
638	3150	-1
638	3632	-1
638	3635	-1
638	2033	-1
639	406	-1
639	2545	-1
639	665	-1
639	1646	-1
639	2112	-1
639	2986	-1
639	1603	-1
640	44	-1
641	1419	-1
641	3532	-1
641	3595	-1
641	3271	-1
641	1950	-1
642	1206	-1
642	1411	-1
642	801	-1
643	2107	-1
643	322	-1
643	1707	-1
644	16	-1
644	1707	-1
645	1250	-1
645	1671	-1
645	3160	-1
646	3637	-1
647	1707	1
647	2825	1
647	1259	1
647	2989	1
647	3115	1
647	458	1
647	3614	1
647	1140	1
647	974	1
647	1276	1
647	241	1
648	1418	-1
649	1926	-1
650	3387	-1
650	1492	-1
650	912	-1
650	3537	-1
651	2168	-1
651	3391	-1
651	1818	-1
651	691	-1
651	3564	-1
651	19	-1
651	2829	-1
651	263	-1
651	2021	-1
651	1883	-1
652	1653	-1
653	1217	1
653	2248	1
653	2962	1
653	986	1
653	3115	1
653	2661	1
653	2268	1
653	2001	1
653	974	1
653	902	1
653	2208	1
653	3596	1
654	65	-1
654	1650	-1
655	25	1
655	2043	1
655	30	1
655	1204	1
655	1881	1
655	2751	1
655	867	1
655	1988	1
655	2338	1
655	241	1
655	2208	1
655	2119	1
655	676	1
655	541	1
655	2105	1
656	120	-1
656	39	-1
656	911	-1
656	1707	-1
657	2701	-1
657	1044	-1
657	42	-1
657	2621	-1
657	2710	-1
658	1758	-1
658	2612	-1
658	1204	-1
658	1931	-1
659	1931	-1
659	2236	-1
660	805	-1
661	1459	1
661	986	1
661	676	1
661	1849	1
661	2105	1
661	3213	1
661	980	1
661	2699	1
661	2409	1
661	2986	1
661	1259	1
662	41	-1
663	1926	-1
664	1459	-1
665	3150	-1
666	1877	1
666	2023	1
666	525	1
666	3115	1
666	128	1
666	823	1
666	3307	1
666	3538	1
666	1683	1
666	2119	1
666	1794	1
666	2360	1
667	3009	-1
668	1707	0
669	3009	1
669	3573	1
669	322	1
669	2997	1
669	2584	1
669	29	1
669	1259	1
669	3213	1
669	986	1
669	3342	1
669	2920	1
671	1709	-1
672	3635	0
673	381	-1
674	3391	-1
675	1659	-1
676	3391	0
677	664	0
678	1400	-1
679	2247	1
679	458	1
679	3304	1
680	161	-1
681	2246	-1
682	271	-1
683	1069	-1
684	2902	0
684	408	0
684	2143	0
684	801	0
684	2022	0
684	3512	0
685	3390	-1
685	2140	-1
685	3394	-1
685	3150	-1
686	2289	-1
686	3633	-1
686	3392	-1
687	3390	0
687	3639	0
687	3392	0
687	2140	0
688	3392	0
688	3393	0
689	156	-1
689	1733	-1
689	2774	-1
690	1070	-1
690	2140	-1
690	165	-1
690	3150	-1
690	3391	-1
690	2150	-1
691	1859	-1
691	2774	-1
691	1682	-1
692	3129	0
692	2243	0
692	1860	0
692	3260	0
692	3150	0
693	1207	0
693	1073	0
693	2514	0
694	3390	0
694	3393	0
694	1852	0
694	2527	0
694	3231	0
694	3634	0
694	1878	0
694	2268	0
695	3440	-1
695	1855	-1
695	2639	-1
695	403	-1
696	1878	-1
696	2016	-1
697	2042	-1
697	2212	-1
697	2016	-1
698	3391	-1
699	1512	-1
699	3012	-1
699	3391	-1
699	1880	-1
700	1710	1
700	2811	1
700	1243	1
700	2584	1
700	397	1
700	1946	1
700	1486	1
700	3136	1
700	541	1
700	2825	1
700	1988	1
700	276	1
700	2208	1
701	1318	-1
701	1703	-1
701	1045	-1
701	1997	-1
701	3417	-1
702	772	0
703	1826	-1
704	1701	-1
704	2003	-1
704	3394	-1
705	2136	0
705	3067	0
705	250	0
705	664	0
705	1322	0
705	1814	0
705	2143	0
705	3321	0
705	2386	0
705	2879	0
705	3320	0
705	3638	0
705	1603	0
705	1608	0
706	1709	-1
706	1847	-1
706	2021	-1
707	171	-1
707	956	-1
708	2900	-1
708	1702	-1
708	3304	-1
708	1684	-1
708	3636	-1
708	44	-1
709	3389	-1
709	358	-1
709	3397	-1
709	1702	-1
709	1705	-1
709	1708	-1
709	2563	-1
709	47	-1
711	2526	-1
711	2142	-1
712	2019	-1
712	1409	-1
713	2019	-1
713	2022	-1
714	3638	-1
715	1421	0
715	3391	0
716	905	1
716	3275	1
716	3635	1
716	3393	1
716	3150	1
716	1634	1
717	3390	-1
717	3530	-1
717	838	-1
717	3393	-1
717	3150	-1
718	2107	0
718	2774	0
719	3390	-1
720	2901	-1
721	1710	0
722	2491	0
723	1880	-1
724	1519	1
724	2105	1
724	386	1
725	3391	0
726	1070	-1
726	3393	-1
726	3396	-1
726	284	-1
726	3150	-1
726	1703	-1
726	1706	-1
726	3600	-1
726	2023	-1
726	43	-1
727	1709	-1
727	254	-1
727	1675	-1
727	1323	-1
727	2754	-1
728	2646	-1
729	1358	-1
730	1812	-1
731	3391	1
731	283	1
731	86	1
731	3115	1
731	1683	1
731	1327	1
731	1634	1
731	2740	1
731	2105	1
731	1667	1
731	2997	1
732	3640	-1
733	1453	0
734	3066	-1
734	2645	-1
735	1701	-1
736	3071	-1
737	1209	0
737	1670	0
738	446	-1
739	1880	-1
740	3390	-1
740	131	-1
740	165	-1
741	3447	-1
741	161	-1
741	3010	-1
741	1384	-1
741	3497	-1
741	136	-1
741	2245	-1
741	283	-1
741	284	-1
741	3030	-1
741	1411	-1
741	1706	-1
741	2114	-1
741	902	-1
741	1324	-1
741	1123	-1
741	1883	-1
742	1993	0
742	3142	0
742	1070	0
742	1701	0
742	1411	0
742	3111	0
742	1121	0
743	1710	-1
744	1703	-1
745	279	-1
746	2016	-1
747	1882	-1
748	202	0
748	3394	0
748	134	0
748	3397	0
748	1322	0
748	1300	0
748	1875	0
748	1706	0
748	1709	0
748	47	0
748	2024	0
749	2662	1
749	2667	1
749	2547	1
749	729	1
749	411	1
749	1770	1
749	660	1
749	3561	1
749	1830	1
749	3640	1
749	3538	1
749	458	1
749	386	1
750	3391	-1
750	711	-1
750	1996	-1
750	2558	-1
750	1702	-1
750	3619	-1
751	710	-1
751	164	-1
751	2437	-1
751	3634	-1
751	3635	-1
751	278	-1
751	3529	-1
751	260	-1
751	1699	-1
751	2898	-1
751	1099	-1
751	3595	-1
751	2141	-1
751	134	-1
751	2143	-1
751	1701	-1
751	898	-1
751	1705	-1
751	1708	-1
751	2024	-1
751	316	-1
751	3389	-1
751	3192	-1
751	287	-1
751	1459	-1
752	3389	-1
752	634	-1
752	3394	-1
752	1932	-1
752	1383	-1
752	137	-1
752	1598	-1
752	3264	-1
752	1707	-1
752	36	-1
752	1418	-1
753	3389	-1
753	3005	-1
753	1929	-1
753	3013	-1
753	2018	-1
753	44	-1
754	3192	1
754	160	1
754	1207	1
754	1208	1
754	1075	1
754	1406	1
754	2868	1
754	2869	1
754	3636	1
754	2873	1
754	2874	1
754	37	1
754	39	1
754	2991	1
754	669	1
754	3386	1
754	1683	1
754	1689	1
754	3252	1
754	1024	1
754	261	1
754	622	1
754	3590	1
754	1698	1
754	2904	1
754	3143	1
754	2986	1
754	2144	1
754	1702	1
754	1875	1
754	1706	1
754	2885	1
754	3150	1
754	47	1
754	898	1
754	3389	1
754	3393	1
754	1885	1
754	1894	1
754	3397	1
754	3030	1
754	3621	1
754	1455	1
754	1411	1
755	637	-1
755	1279	-1
755	2786	-1
755	2645	-1
755	138	-1
755	2248	-1
755	2833	-1
755	1774	-1
755	1220	-1
756	159	-1
756	2436	-1
756	1323	-1
756	2002	-1
756	1086	-1
756	3639	-1
756	43	-1
756	3332	-1
756	1592	-1
756	3704	-1
756	2140	-1
756	2246	-1
756	3150	-1
756	897	-1
756	1028	-1
756	1878	-1
756	1879	-1
756	47	-1
756	3753	-1
756	1023	-1
756	3392	-1
756	3070	-1
756	1329	-1
757	161	-1
757	278	-1
757	3497	-1
757	1209	-1
757	1672	-1
757	1325	-1
757	1249	-1
757	3010	-1
757	953	-1
757	1518	-1
757	2239	-1
757	1571	-1
757	1433	-1
757	2141	-1
757	136	-1
757	2247	-1
757	3150	-1
757	2774	-1
757	1706	-1
757	1622	-1
757	1883	-1
757	2026	-1
757	3419	-1
758	1068	-1
758	1850	-1
758	161	-1
758	3497	-1
758	3444	-1
758	282	-1
758	364	-1
758	1325	-1
758	3732	-1
758	2293	-1
758	1351	-1
758	1249	-1
758	1419	-1
758	2509	-1
758	3679	-1
758	902	-1
758	2595	-1
758	2679	-1
758	399	-1
758	1123	-1
758	2239	-1
758	3010	-1
758	1577	-1
758	133	-1
758	3666	-1
758	2355	-1
758	2245	-1
758	1637	-1
758	1706	-1
758	2636	-1
758	21	-1
758	1710	-1
758	2163	-1
758	1883	-1
758	2808	-1
758	3284	-1
758	1411	-1
758	3413	-1
758	3416	-1
758	3286	-1
759	1068	0
759	1849	0
759	161	0
759	162	0
759	1318	0
759	1958	0
759	283	0
759	284	0
759	3633	0
759	1728	0
759	1710	0
759	1922	0
759	42	0
759	3616	0
759	3434	0
759	506	0
759	1183	0
759	3643	0
759	795	0
759	3485	0
759	3378	0
759	3249	0
759	1019	0
759	2089	0
759	1697	0
759	2679	0
759	554	0
759	2263	0
759	373	0
759	557	0
759	1436	0
759	1041	0
759	79	0
759	442	0
759	443	0
759	10	0
759	2904	0
759	3144	0
759	1918	0
759	2247	0
759	1706	0
759	1680	0
759	1877	0
759	1879	0
759	2993	0
759	773	0
759	3389	0
759	3390	0
759	3391	0
759	3393	0
759	2639	0
759	1202	0
759	777	0
759	3101	0
759	2647	0
759	2108	0
759	1419	0
759	2374	0
759	2928	0
760	158	-1
760	160	-1
760	2434	-1
760	2435	-1
760	1670	-1
760	1208	-1
760	1999	-1
760	123	-1
760	913	-1
760	3637	-1
760	1216	-1
760	1653	-1
760	1204	-1
760	2298	-1
760	1833	-1
760	2657	-1
760	793	-1
760	42	-1
760	1213	-1
760	1117	-1
760	258	-1
760	3388	-1
760	2710	-1
760	1753	-1
760	2135	-1
760	2240	-1
760	2905	-1
760	3570	-1
760	1027	-1
760	1418	-1
760	2018	-1
760	3022	-1
760	370	-1
760	3066	-1
760	406	-1
760	3394	-1
760	580	-1
760	908	-1
760	1844	-1
760	2385	-1
760	1599	-1
760	857	-1
760	2236	-1
760	3508	-1
760	1606	-1
761	1846	0
761	276	0
761	1850	0
761	1855	0
761	282	0
761	2671	0
761	1324	0
761	1325	0
761	2422	0
761	2876	0
761	3685	0
761	949	0
761	953	0
761	837	0
761	2025	0
761	1436	0
761	2244	0
761	2866	0
761	447	0
761	2248	0
761	1702	0
761	2774	0
761	1028	0
761	1710	0
761	3393	0
761	530	0
761	1329	0
761	2383	0
761	1194	0
761	1997	0
761	3632	0
761	3634	0
761	3635	0
761	2984	0
761	2985	0
761	2560	0
761	3639	0
761	542	0
761	3249	0
761	553	0
761	132	0
761	353	0
761	1636	0
761	3111	0
761	1879	0
761	1880	0
761	1882	0
761	1883	0
761	1452	0
761	2722	0
761	1459	0
761	1323	0
761	1069	0
761	41	0
761	42	0
761	3113	0
761	3381	0
761	49	0
761	3012	0
761	2016	0
761	2017	0
761	2636	0
761	1095	0
761	3389	0
761	3392	0
761	3070	0
761	2639	0
761	3395	0
761	2642	0
761	3396	0
761	125	0
761	2109	0
761	1288	0
761	1603	0
761	159	0
761	162	0
761	1207	0
761	1208	0
761	1211	0
761	791	0
761	3150	0
761	795	0
761	799	0
761	2132	0
761	3530	0
761	2246	0
761	3534	0
761	2356	0
761	2243	0
761	2138	0
761	2140	0
761	3144	0
761	3146	0
761	17	0
761	3030	0
761	174	0
761	1706	0
762	420	-1
762	1069	-1
762	1074	-1
762	1318	-1
762	1997	-1
762	1325	-1
762	2291	-1
762	3633	-1
762	35	-1
762	1613	-1
762	40	-1
762	41	-1
762	1485	-1
762	2993	-1
762	1248	-1
762	2042	-1
762	1384	-1
762	1519	-1
762	262	-1
762	557	-1
762	63	-1
762	1041	-1
762	3246	-1
762	2359	-1
762	2140	-1
762	3012	-1
762	3147	-1
762	2246	-1
762	1702	-1
762	1703	-1
762	2636	-1
762	1710	-1
762	1879	-1
762	1880	-1
762	904	-1
762	3069	-1
762	530	-1
762	2639	-1
762	3395	-1
762	914	-1
762	3142	-1
763	3590	1
763	2195	1
763	163	1
763	1207	1
763	1323	1
763	3234	1
763	3632	1
763	3734	1
763	3634	1
763	3635	1
763	2989	1
763	3639	1
763	42	1
763	1419	1
763	47	1
763	48	1
763	2216	1
763	1119	1
763	3229	1
763	441	1
763	444	1
763	2140	1
763	2904	1
763	12	1
763	3144	1
763	2243	1
763	3599	1
763	3150	1
763	1702	1
763	18	1
763	1681	1
763	1880	1
763	2023	1
763	2024	1
763	3389	1
763	3393	1
763	1885	1
763	3111	1
763	3397	1
763	2109	1
763	2473	1
763	2422	1
763	241	1
764	157	-1
764	2432	-1
764	1667	-1
764	2023	-1
764	1671	-1
764	1672	-1
764	2984	-1
764	2985	-1
764	2894	-1
764	958	-1
764	254	-1
764	1744	-1
764	2217	-1
764	2514	-1
764	1436	-1
764	1874	-1
764	1678	-1
764	91	-1
764	2019	-1
764	3111	-1
764	1622	-1
764	3753	-1
764	1755	-1
764	2641	-1
764	2403	-1
764	2734	-1
764	2936	-1
765	1994	-1
765	161	-1
765	1206	-1
765	1854	-1
765	1076	-1
765	3031	-1
765	3633	-1
765	35	-1
765	2740	-1
765	42	-1
765	1851	-1
765	2039	-1
765	2040	-1
765	3687	-1
765	796	-1
765	2999	-1
765	3251	-1
765	889	-1
765	2513	-1
765	3715	-1
765	2865	-1
765	3011	-1
765	3146	-1
765	432	-1
765	1703	-1
765	1305	-1
765	2016	-1
765	1877	-1
765	1880	-1
765	1882	-1
765	3390	-1
765	3395	-1
765	1193	-1
765	1194	-1
765	2527	-1
765	1277	-1
765	3360	-1
765	2815	-1
765	3347	-1
766	1069	-1
766	1070	-1
766	2607	-1
766	1853	-1
766	776	-1
766	279	-1
766	284	-1
766	1325	-1
766	3632	-1
766	3633	-1
766	3634	-1
766	3636	-1
766	35	-1
766	1710	-1
766	9	-1
766	41	-1
766	3431	-1
766	3684	-1
766	1417	-1
766	1419	-1
766	3639	-1
766	513	-1
766	221	-1
766	802	-1
766	964	-1
766	2356	-1
766	2685	-1
766	3142	-1
766	2140	-1
766	2243	-1
766	3146	-1
766	2246	-1
766	3150	-1
766	1701	-1
766	1702	-1
766	1075	-1
766	1706	-1
766	1707	-1
766	1708	-1
766	1876	-1
766	1877	-1
766	1882	-1
766	1754	-1
766	3390	-1
766	1058	-1
766	2639	-1
766	3394	-1
766	3395	-1
766	1372	-1
766	1330	-1
766	1453	-1
766	1411	-1
766	2929	-1
766	3681	-1
766	2590	-1
766	3417	-1
767	3119	0
767	1070	0
767	1072	0
767	442	0
767	1321	0
767	284	0
767	3120	0
767	36	0
767	2564	0
767	3640	0
767	43	0
767	2567	0
767	1526	0
767	3686	0
767	2754	0
767	2755	0
767	3639	0
767	3063	0
767	1389	0
767	468	0
767	1019	0
767	474	0
767	477	0
767	1039	0
767	2136	0
767	1546	0
767	2903	0
767	2241	0
767	13	0
767	3148	0
767	18	0
767	1701	0
767	898	0
767	899	0
767	3310	0
767	2187	0
767	1881	0
767	3389	0
767	3391	0
767	408	0
767	2311	0
767	702	0
767	1500	0
767	2935	0
767	380	0
767	3566	0
768	1068	-1
768	1432	-1
768	136	-1
768	2245	-1
768	2247	-1
768	1306	-1
768	1706	-1
768	2636	-1
768	2679	-1
768	151	-1
769	2171	1
769	953	1
769	3418	1
769	3438	1
769	3596	1
770	2114	-1
770	394	-1
770	2902	-1
770	3637	-1
771	3154	-1
771	2043	-1
772	3345	-1
772	42	-1
772	284	-1
773	659	-1
773	3395	-1
773	1074	-1
773	1419	-1
773	3012	-1
773	953	-1
773	3104	-1
773	3032	-1
773	373	-1
773	1400	-1
774	1849	-1
774	3395	-1
774	1206	-1
774	3146	-1
774	282	-1
774	1703	-1
774	2872	-1
774	554	-1
775	906	-1
775	3725	-1
775	3394	-1
775	1761	-1
775	913	-1
775	285	-1
775	2707	-1
775	36	-1
775	42	-1
775	861	-1
776	1927	-1
776	3186	-1
776	912	-1
776	3127	-1
776	3506	-1
776	40	-1
777	160	-1
778	3185	-1
778	801	-1
779	2022	-1
779	3597	-1
780	2385	-1
780	3066	-1
780	1126	-1
780	3594	-1
781	641	-1
781	1204	-1
781	903	-1
781	19	-1
782	3186	-1
783	3389	-1
783	1365	-1
784	794	0
784	903	0
784	2120	0
785	1874	-1
786	1702	-1
787	14	1
787	1794	1
787	2584	1
787	2338	1
787	980	1
787	1683	1
787	2702	1
787	1486	1
787	1849	1
787	3573	1
787	2751	1
788	2885	-1
789	3617	-1
790	3009	-1
791	260	1
791	1634	1
791	276	1
792	787	-1
793	3096	0
793	2636	0
794	38	0
795	2239	-1
795	1432	-1
795	3010	-1
795	3599	-1
795	3497	-1
795	364	-1
795	2247	-1
795	2648	-1
795	3422	-1
795	3679	-1
795	1706	-1
795	2636	-1
795	2679	-1
795	1428	-1
795	399	-1
795	1123	-1
795	154	-1
796	1706	-1
796	429	-1
796	2636	-1
797	3397	0
798	3638	-1
799	218	0
800	3397	-1
801	1701	-1
802	3391	-1
803	3391	-1
804	1855	-1
805	133	0
805	1281	0
805	1850	0
805	2403	0
806	793	-1
806	3326	-1
806	2902	-1
806	3071	-1
806	2622	-1
806	2682	-1
806	2022	-1
808	3311	-1
808	3388	-1
808	533	-1
808	44	-1
809	1316	0
810	1593	-1
810	1212	-1
811	262	-1
811	693	-1
811	3634	-1
812	3564	-1
812	3047	-1
812	1414	-1
813	1934	-1
813	2143	-1
813	1833	-1
813	3735	-1
813	1054	-1
813	2842	-1
813	3640	-1
813	898	-1
813	973	-1
814	1209	1
814	3391	1
814	160	1
814	1411	1
814	1819	1
814	3684	1
814	995	1
814	3538	1
